73,Self-Portrait,https://artsandculture.google.com/asset/self-portrait/JQGi76pi5i4DYQ
74,Portrait of the Artist's Wife,https://artsandculture.google.com/asset/portrait-of-the-artist-s-wife/9QGik6OzH4V6Qg
75,Portrait of a Woman with a Blue Guitar.,https://artsandculture.google.com/asset/portrait-of-a-woman-with-a-blue-guitar/agEbmW9SPI7yJA
76,Self-Portrait of Me on Crutches,https://artsandculture.google.com/asset/self-portrait-of-me-on-crutches/NwG1jQbofrn8uQ
77,Portrait of Victoria González,https://artsandculture.google.com/asset/portrait-of-victoria-gonz%C3%A1lez/CgFPSnKmQYgIFQ
78,Female portrait,https://artsandculture.google.com/asset/female-portrait/nwGzDO9XENaGbw
79,Portrait of Enric C. Ricart,https://artsandculture.google.com/asset/portrait-of-enric-c-ricart/SAFuh5OZFEO5_A
80,Portrait of a Barceloneta's cooper,https://artsandculture.google.com/asset/portrait-of-a-barceloneta-s-cooper/CQEgJw3LSaIwoA
81,Portrait of Mother and Five Children,https://artsandculture.google.com/asset/portrait-of-mother-and-five-children/xgHNqbd9xnm-WA
82,Portrait of Dušan Šulc,https://artsandculture.google.com/asset/portrait-of-du%C5%A1an-%C5%A1ulc/MgEZgn2Wq65BSw
83,Portrait of Lieutenant John (Jack) Longstaff by his father John Longstaff,https://artsandculture.google.com/asset/portrait-of-lieutenant-john-jack-longstaff-by-his-father-john-longstaff/vgHXA3BMJsEYzg
84,Female portrait,https://artsandculture.google.com/asset/female-portrait/wgHRrYwFOuZpcQ
85,Portrait of Grand Duke Vladimir Alexandrovich (1847-1909),https://artsandculture.google.com/asset/portrait-of-grand-duke-vladimir-alexandrovich-1847-1909/YAEIvcH8-txzcQ
86,Portrait of a Woman,https://artsandculture.google.com/asset/portrait-of-a-woman/kwE9wslmsySDCA
87,Female portrait,https://artsandculture.google.com/asset/female-portrait/QgHCHt1oHS3kVw
88,Self Portrait,https://artsandculture.google.com/asset/self-portrait/igGyxEiUwuwYQQ
89,Portrait of the engraver Roselló,https://artsandculture.google.com/asset/portrait-of-the-engraver-rosell%C3%B3/9AGPubhWY3m0iw
90,Portrait of Captain George W. Manby,https://artsandculture.google.com/asset/portrait-of-captain-george-w-manby/jAFTiJM6fT523g
91,Portrait of a Mohammedan woman,https://artsandculture.google.com/asset/portrait-of-a-mohammedan-woman/1gExoG2KfcmAnw
